RNG Hexa,RNG Index,Frame 1,Frame 2,Frame 3,Frame 4,Frame 5,Frame 6,Frame 7,Frame 8,Frame 9,Frame 10,Extra Frame 1
e76b6bc7,178,T5 (King8) B1 (Q9) I7 (Jelleye2) C4 (Elnoyle6) F3,(King7) F2 (Unicorn3) B6 (Q5) I9 (Jelleye4) C1 (Giant8),F3 (Giant6) T2 (Elnoyle5) C1 (Grat4) B7 (Chimera8) I9,F1 (Q4) B2 (Robot5) C3 (Glacial6) T7 (Buel8) I9,B1 (Elnoyle2) F4 (Chimera5) T7 (Grendel6) C3 (Q8) I9,T5 (Giant8) B1 (Q4) C2 (Biggs3) I7 (Glacial6) F9,F2 (Elastoid3) B4 (Q5) T1 (Beast6) C7 (King8) I9,(Elastoid9) C1 (Buel4) F2 (Q5) I6 (Mask7) B3 (Elnoyle8),(Biggs9) F5 (King8) T7 (Q4) B6 (Bird3) I2 (Malboro1),B1 (Q2) F4 (Malboro5) T7 (Grendel8) I9 (Mask3) C6,XX
3145695c,179,F1 (Q4) B2 (Beast5) T7 (Robot8) C3 (Glacial6) I9,(Elastoid9) F2 (Ruby3) I6 (Q5) T4 (Bird7) C1 (Creeps8),(Elnoyle9) B2 (Beast3) I6 (Q1) T5 (Grendel4) F8 (Ruby7),(Giant3) F1 (Creeps2) B4 (Grendel5) T7 (Q6) I8 (Mantis9),(Q7) F2 (Chimera1) B4 (Unicorn5) I8 (Mask3) C6 (Grendel9),(Biggs9) B3 (Creeps6) T2 (Q5) C1 (Mask4) I7 (Grendel8),(Q4) F2 (Snake5) T1 (Chimera8) I7 (Mantis6) C3 (Grat9),(Grendel9) B1 (Giant2) F4 (Q5) I6 (Mask7) T8 (Jelleye3),(Beast8) F1 (Q4) B2 (Giant5) C3 (Unicorn9) I6 (Creeps7),B1 (Mask4) C2 (Biggs5) F3 (Jelleye6) T7 (Q9) I8,XX
644b0aad,180,(Elnoyle9) F2 (Grendel3) B4 (Giant5) I6 (Q7) T1 (Glacial8),B1 (Beast2) F4 (Jelleye5) T7 (Q6) C3 (Creeps8) I9,B3 (Malboro2) F6 (Mask5) T4 (Q7) C1 (Elastoid9) I8,(Elnoyle9) C1 (Ruby2) B4 (Mantis5) T7 (Q3) F6 (Snake8),(Elastoid9) F1 (Biggs2) B4 (Q5) T7 (Bird8) I6 (Snake3),(Chimera7) F1 (Ruby2) T4 (Q3) I8 (Glacial9) C6 (Mantis5),(Elastoid9) F1 (Robot2) B4 (Q5) T7 (Grendel6) I3 (Creeps8),(Q6) B1 (Mantis4) F2 (Malboro5) C3 (Grat7) I8 (King9),(Q1) F3 (King2) B6 (Bird5) C9 (Glacial4) I8 (Jelleye7),F1 (Q4) B2 (Grat5) C3 (Unicorn6) T7 (Malboro9) I8,XX
2a4f558a,181,(Grendel4) F3 (Q2) T1 (Mask7) I8 (Glacial6) C5 (Creeps9),(Biggs9) F2 (Elnoyle3) I6 (Q5) T4 (Creeps7) C8 (Mantis1),(Giant9) F1 (Q4) B2 (Buel5) I8 (Mantis3) C6 (Mask7),(Biggs9) F1 (Mask2) B4 (Mantis5) T7 (Q8) I6 (Chimera3),C1 (Malboro4) F2 (Bird5) T7 (Q6) B3 (Snake8) I9,F1 (Q4) B2 (Biggs5) C3 (Giant6) T7 (King8) I9,F1 (Q4) B2 (Unicorn5) C3 (Chimera6) T7 (Giant9) I8,F1 (Q4) B2 (Unicorn5) C3 (Snake6) T7 (Chimera9) I8,F1 (Q4) B2 (Snake5) C3 (Glacial6) T7 (Mantis9) I8,F1 (Elastoid2) B4 (Giant5) T7 (Q3) I8 (Ruby6) C9,XX
3e698183,182,(Giant4) F3 (Q2) T1 (Jelleye6) I7 (Ruby9) C8 (Bird5),(Elastoid9) F1 (Grendel2) B4 (Q5) T7 (Grat6) I3 (Creeps8),(Q1) F3 (Malboro2) B5 (Mantis6) I9 (Creeps8) T7 (Jelleye4),(Biggs9) F1 (Elastoid2) B4 (Buel5) T7 (Q6) C8 (Mantis3),F1 (Bird4) B2 (Mantis5) T7 (Q3) C6 (Glacial9) I8,(Q4) F3 (Beast6) T2 (Snake5) C1 (Malboro7) I8 (Robot9),C1 (Elnoyle4) F2 (Q5) B3 (Jelleye6) I7 (Buel8) T9,(Q4) F3 (Glacial6) T2 (Unicorn5) C1 (Robot9) I8 (Giant7),(Q3) F1 (Robot2) B4 (Mantis5) T7 (Chimera6) I8 (Grat9),F1 (Q4) B2 (Malboro5) C3 (Elastoid6) T7 (King9) I8,XX
d7935ce8,183,F1 (Elastoid4) B2 (Buel5) C3 (Glacial6) T7 (Grat9) I8,B1 (Elastoid2) F4 (Q5) T7 (Snake8) I9 (Ruby3) C6,(Q7) F1 (Ruby4) B2 (Jelleye5) C3 (Glacial6) I8 (Mask9),(Elastoid9) C3 (Giant2) B4 (Q5) I6 (Jelleye7) F8 (Grat1),C1 (Q4) F2 (Elastoid5) B3 (Glacial6) T7 (Unicorn8) I9,(Snake9) C1 (Ruby2) B4 (Q5) T7 (Bird8) I6 (Mantis3),(Elastoid9) F1 (Q4) T7 (Grendel5) C2 (Grat8) I6 (Malboro3),F1 (Mask2) B4 (Jelleye5) T7 (Mantis6) C3 (Q9) I8,(Elnoyle9) F2 (Q3) B5 (Robot8) I7 (Snake1) C4 (Unicorn6),(Mantis9) F1 (King2) B4 (Q5) T7 (Mask6) I8 (Grat3),XX
79a12dc9,184,(Beast3) F1 (Unicorn4) B6 (Q5) C2 (mantis9) I8 (Robot7),B6 (Robot3) T2 (Q5) C1 (Biggs4) F7 (Bird8) I9,(Q3) F1 (Glacial2) B4 (Grendel5) T7 (Creeps6) I8 (Giant9),(King4) F3 (Q2) T1 (Buel9) B6 (robot5) I8 (Bird7),(Q1) B3 (Beast2) F6 (Giant5) C9 (Bird8) I7 (Snake4),B1 (Malboro2) F4 (Q5) T7 (Creeps6) C3 (Snake9) I8,(Giant5) F6 (Q3) T2 (Beast1) B4 (Malboro7) I8 (Robot9),(Elnoyle9) B1 (Q2) F4 (Elastoid5) T7 (Grendel6) I8 (Snake3),(Elnoyle9) B1 (Biggs4) F2 (Beast5) T7 (Q3) I8 (Ruby6),(Q7) F1 (King2) T4 (Giant8) I5 (Chimera9) B6 (Creeps3),XX
c32ddef6,185,C1 (Elastoid2) F4 (Giant5) T7 (Grendel6) B3 (Q8) I9,F1 (Biggs4) B2 (Q5) T7 (Grat6) I8 (Giant9) C3,B1 (Chimera2) F4 (Unicorn5) T7 (Malboro6) C3 (Q9) I8,F1 (Q4) B2 (Snake5) C3 (Unicorn6) T7 (Giant9) I8,B1 (Q2) F4 (Jelleye5) T7 (King6) C3 (Ruby9) I8,(Elastoid9) F1 (Giant2) B4 (Chimera5) T7 (Q3) I8 (King6),(Q4) F3 (beast6) T2 (Bird5) C1 (Malboro9) I8 (Snake7),F1 (Giant2) B4 (Q5) T7 (Robot6) C3 (Glacial9) I8,B1 (Beast2) F4 (Q5) T7 (Jelleye8) C9 (Malboro6) I3,(Beast8) F1 (King2) B4 (Bird5) T7 (Q3) I9 (Creeps6),XX
7f0408ff,186,(Biggs9) C1 (Chimera2) B4 (Beast5) T7 (Q8) I6 (Mantis3),(Biggs9) F2 (Q5) T4 (Creeps1) I7 (Unicorn3) B6 (Bird8),C1 (Mask2) B4 (Q5) T7 (Jelleye8) F9 (Chimera6) I3,(Grendel9) F1 (Mantis4) C2 (Q5) I6 (Malboro8) T7 (Glacial3),(Unicorn9) F1 (Chimera2) B4 (Q5) T7 (King6) I8 (Bird3),(Q4) F3 (Robot2) T1 (Snake8) B7 (Grendel9) I5 (Giant6),B1 (Mantis2) F4 (King5) T7 (Q3) I8 (Bird9) C6,(Ruby9) F1 (Beast2) B4 (Q5) T7 (Robot6) I8 (Grendel3),(Giant7) F1 (Robot2) T4 (Ruby3) B5 (Q6) I8 (Grat9),(Biggs9) T5 (Jelleye6) B1 (King4) C2 (Q7) I8 (Grendel3),XX
f3af2734,187,F3 (Q2) C6 (King5) I9 (Jelleye7) B8 (Elnoyle4) T1,(Giant7) F3 (Beast6) T2 (Jelleye1) C4 (Q5) I8 (Grendel9),(Chimera9) F1 (Unicorn4) B2 (Q5) I6 (Bird8) C7 (Grat3),F3 (Q2) T1 (Robot4) B6 (Grendel5) C9 (Elnoyle8) I7,(Q9) F1 (Ruby2) B4 (Buel5) T7 (Glacial8) I6 (Giant3),F1 (Q4) B2 (Biggs5) C3 (Chimera6) T7 (King9) I8,F1 (Q2) B4 (Glacial5) T7 (Buel6) C3 (Chimera8) I9,(Elnoyle9) F1 (King4) B2 (Glacial5) I7 (Giant6) C3 (Q8),F1 (Unicorn2) B4 (Q5) T7 (Mask6) I3 (Robot8) C9,C1 (Bird4) F2 (Grendel5) B3 (Biggs6) T7 (Ruby8) I9,XX
2f7408a5,188,C1 (Buel4) F2 (Ruby5) B3 (Grendel6) T7 (Q8) I9,F1 (King2) B4 (Giant5) T7 (Q8) I9 (Mantis3) C6,(Elastoid9) F1 (Mask2) B4 (Unicorn5) T7 (Q8) I6 (Ruby3),(Elnoyle9) C1 (Q4) F2 (Biggs5) I8 (Mask3) B6 (Snake7),B1 (Elastoid2) F4 (Bird5) T7 (Q6) I8 (Mantis3) C9,B1 (Q4) F2 (Jelleye5) C3 (Snake6) T7 (Mantis8) I9,(Q4) F3 (Jelleye6) T2 (Giant5) C1 (Snake9) I8 (Robot7),F1 (Q4) B2 (Biggs5) C3 (Grat6) T7 (Grendel8) I9,(Q7) F2 (Grendel3) B6 (Robot5) I8 (Malboro4) C9 (Giant1),C1 (Elnoyle4) F2 (Grat5) B3 (King6) T7 (Malboro9) I8,XX
ed004d22,189,F1 (Snake2) B4 (Q5) T7 (Buel8) I9 (Robot3) C6,F1 (Q4) B2 (Creeps5) C3 (Glacial6) T7 (Giant8) I9,F1 (Ruby4) B2 (Bird5) C3 (Biggs6) T7 (Snake9) I8,(Elnoyle9) T2 (Beast1) B4 (Chimera5) C7 (Q3) I8 (Grendel6),(Q7) F1 (Creeps4) B2 (Malboro5) I8 (Mantis3) C9 (Jelleye6),(Biggs9) F1 (Q4) B2 (Unicorn5) C3 (Beast6) I8 (King7),(Q4) F3 (Mantis6) T2 (Unicorn5) C1 (Mask8) B9 (Creeps7),F1 (Snake2) B4 (Unicorn5) T7 (Q3) C6 (Giant8) I9,B3 (Beast6) T2 (Q1) F5 (Mask4) C8 (Ruby7) I9,T6 (Giant9) F2 (Q5) C3 (Jelleye4) I8 (Unicorn7) B1,XX
1a4a7e3b,190,(Biggs9) B2 (Creeps3) F4 (Elastoid5) I6 (Q7) T1 (Elnoyle8),(Beast8) F1 (Robot2) B4 (Q5) T7 (Glacial9) I6 (Creeps3),(Elastoid9) F1 (Grat4) B2 (King5) I8 (Q3) C7 (Bird6),(Elnoyle9) F1 (Glacial2) B4 (Elastoid5) T7 (Malboro6) C3 (Q8),(Elnoyle9) F3 (Q2) B6 (Snake1) C4 (Creeps7) I8 (Jelleye5),(Biggs9) F6 (elnoyle3) T5 (Q8) I7 (Giant4) C2 (Elastoid1),(Elnoyle9) F1 (Q2) B4 (Chimera5) T7 (Mantis8) I6 (Robot3),(Elastoid9) T5 (Q8) B1 (Robot6) I7 (Mantis4) C2 (Malboro3),F1 (Ruby2) B4 (Q5) C3 (Biggs6) T7 (Grat9) I8,(robot1) B4 (Chimera7) F5 (Jelleye8) I2 (Q9) C6 (Grat3),XX
544b1440,191,(Biggs9) F2 (Mask1) T6 (Buel5) C3 (Bird4) I8 (Q7),(Unicorn7) F3 (Malboro6) T2 (Q5) B9 (Glacial4) C1 (Ruby8),(Elastoid9) F1 (Q2) B4 (King5) T7 (Buel6) I8 (Bird3),(Elastoid9) F2 (Giant3) I6 (Q1) C5 (Ruby8) T7 (Jelleye4),B1 (Q4) F2 (Glacial5) C3 (Buel6) T7 (Grendel8) I9,F1 (Unicorn2) B4 (Ruby5) T7 (Malboro6) C3 (Q9) I8,C1 (Jelleye2) B4 (Unicorn5) F3 (Elnoyle6) T7 (Q8) I9,(Elnoyle9) F1 (Beast2) B4 (Biggs5) T7 (Glacial6) C8 (Q3),(Q7) F2 (Beast3) B6 (Robot5) T1 (King4) I8 (Unicorn9),(Elastoid9) F1 (Jelleye4) T8 (Q5) C7 (Elnoyle2) I6 (Ruby3),XX
64667741,192,(Biggs9) C1 (Q4) F2 (Unicorn5) I8 (Malboro3) B6 (Glacial7),C1 (Q4) F2 (Chimera5) B3 (Biggs6) T7 (Ruby8) I9,(Elastoid9) F1 (Bird4) B2 (Q5) T7 (Mask8) I6 (Unicorn3),(Elnoyle9) F3 (Q6) T5 (Elastoid8) I2 (Malboro7) C4 (Snake1),(Q4) F3 (King2) T1 (Malboro8) B9 (Mantis7) C6 (Glacial5),XX,XX,XX,XX,XX,XX
115ccc0e,193,(Giant6) F1 (Q2) B4 (Malboro5) T7 (King3) I8 (Buel9),(Snake9) F2 (Beast1) B4 (Q5) T7 (Giant6) I8 (King3),F1 (Beast2) B4 (Unicorn5) T7 (Q6) C3 (Snake8) I9,F1 (Buel2) B4 (Q5) T7 (Robot8) C9 (Bird6) I3,(Q1) F3 (Mask2) B5 (Beast6) I9 (Grendel4) C8 (Creeps7),B1 (Mantis2) F4 (Q5) T7 (Mask8) I9 (Creeps3) C6,B1 (Q4) F2 (Robot5) T7 (Chimera6) C3 (Malboro8) I9,F1 (Q4) B2 (Mask5) C3 (Elnoyle6) T7 (Snake9) I8,C1 (Snake2) B4 (Q5) F3 (Beast6) T7 (Chimera9) I8,(Elnoyle9) C1 (Bird4) F2 (Q5) I6 (Robot7) B3 (Jelleye8),XX
69ba1d37,194,B1 (Beast2) F4 (Q5) T7 (Grendel6) C3 (Unicorn9) I8,B1 (Mask2) F4 (Glacial5) T7 (Q3) I8 (Snake9) C6,F1 (Elnoyle4) B2 (Grendel5) T7 (Malboro6) C3 (Q8) I9,C3 (Q2) B6 (Grendel9) I8 (Glacial4) T5 (Buel7) F1,T6 (Buel9) B2 (elnoyle5) C3 (King1) I8 (Q7) F4,F1 (Ruby2) B4 (Unicorn5) T7 (Glacial6) I3 (King8) C9,F1 (Giant4) B2 (Jelleye5) C3 (Elnoyle6) T7 (Bird9) I8,F1 (Elnoyle4) B2 (Glacial5) C3 (Elastoid6) T7 (Giant8) I9,(Biggs9) C1 (Ruby2) B4 (King5) T7 (Grat6) F3 (Q8),(Chimera9) F1 (Buel4) B2 (Q5) T7 (Glacial8) I6 (Giant3),XX
3abc300c,195,C1 (King2) B4 (Elnoyle5) T7 (Q8) F9 (Unicorn6) I3,F1 (Giant2) B4 (Beast5) T7 (Q8) I9 (Ruby6) C3,F1 (Q2) B4 (Robot5) T7 (Malboro6) C3 (Chimera8) I9,(Robot7) B3 (Grendel2) F6 (Q5) I8 (Mask1) C9 (Creeps4),(Elnoyle9) F2 (Ruby3) I6 (Beast5) T1 (Q4) B8 (Grat7),(Elnoyle9) C1 (Biggs2) B4 (Creeps5) T7 (Glacial6) I8 (Q3),(Q4) F3 (Beast6) T2 (Jelleye5) C1 (Creeps9) I8 (Chimera7),(Biggs9) F5 (Q4) B6 (Grendel8) T7 (Creeps1) I2 (Giant3),F1 (Q4) B2 (Grat5) T7 (Malboro6) C3 (Unicorn9) I8,(Elnoyle9) F1 (Q2) B4 (Giant5) T7 (Grendel8) I6 (Ruby3),XX
c72f159d,196,C1 (Biggs4) F2 (King5) T7 (Glacial8) I9 (Q3) B6,T6 (Beast9) B2 (Q5) C3 (Elnoyle4) F1 (Bird7) I8,F2 (Robot1) T6 (Giant9) C3 (Biggs5) I8 (Q7) B4,F3 (beast6) T2 (Chimera1) B4 (Jelleye5) C7 (Q9) I8,F1 (Buel2) B4 (Ruby5) C3 (Elastoid6) T7 (Grat9) I8,F1 (Malboro4) B2 (Grendel5) C3 (Bird6) T7 (Q9) I8,F3 (Jelleye6) T2 (Beast1) B4 (Q5) C9 (Elnoyle7) I8,C1 (Giant4) F2 (Grat5) T7 (Ruby6) B3 (Mantis9) I8,F1 (Q4) B2 (Mantis5) C3 (Elastoid6) T7 (Glacial9) I8,F1 (Elnoyle4) B2 (Giant5) C3 (Ruby6) T7 (Q9) I8,XX
fa6a47ba,197,(Biggs9) F3 (Snake6) T2 (Q5) C1 (Beast4) I7 (Mask8),(Mask9) F1 (Robot2) B4 (Q5) C6 (Jelleye3) T7 (Bird8),(Elnoyle9) B5 (Giant4) T7 (Q1) I2 (Bird6) C8 (Robot3),(Q3) F1 (Buel2) B4 (Unicorn5) T7 (Bird6) C8 (Grat9),(Q7) B1 (Snake2) T4 (Mask3) I8 (Robot5) C9 (Grat6),F1 (Q4) B2 (Buel5) T7 (Creeps6) C3 (Malboro8) I9,(Biggs9) C1 (Q4) F2 (Jelleye5) I8 (Creeps6) B3 (Grat7),B1 (Q4) C2 (Malboro5) F3 (Beast6) T7 (King8) I9,(Elastoid9) F1 (Buel4) B2 (King5) T7 (Q3) I8 (Ruby6),(Malboro7) F1 (Q2) T4 (Giant3) I8 (Ruby6) C5 (Mantis9),XX
3479e1f3,198,F3 (Biggs6) T2 (Elastoid5) C1 (Giant4) B9 (Jelleye8) I7,F1 (Malboro2) B4 (Q5) T7 (Elastoid8) C9 (Snake6) I3,F1 (Q2) B4 (ruby5) T7 (Glacial6) C3 (Mantis8) I9,B1 (Robot2) F4 (Ruby5) C6 (Q9) I3 (Bird7) T8,(Chimera7) F1 (Grendel2) T4 (Grat3) B5 (Q6) I8 (Glacial9),T6 (Q9) F2 (Mantis8) B1 (Creeps5) C3 (King7) I4,(Mantis9) F1 (Q4) B2 (Grat5) I8 (Buel6) C3 (Jelleye7),(Elastoid9) F1 (Malboro4) B2 (Glacial5) I7 (Q6) C3 (Mantis8),B1 (Giant4) F2 (Mask5) C3 (Grat6) T7 (Q8) I9,(Q1) B2 (King5) T4 (Malboro7) I8 (Grat6) C3 (Buel9),XX
18064698,199,F1 (Beast4) B2 (Grat5) C3 (Elastoid6) T7 (Grendel9) I8,(Q1) B2 (Mantis3) F5 (Buel6) I9 (King7) C8 (Ruby4),B1 (Chimera4) F2 (Robot5) C3 (Malboro6) T7 (Q9) I8,B1 (Elnoyle4) F2 (Biggs5) I7 (Ruby8) T6 (Mantis3) C9,(Biggs9) F2 (Q1) T6 (Bird5) C3 (Snake8) I7 (Giant4),F3 (Buel6) T2 (Giant5) C1 (Chimera4) B7 (Elastoid9) I8,F1 (Ruby4) B2 (Elastoid5) I7 (Q6) C3 (Snake8) T9,F1 (Giant2) B4 (Q5) T7 (Grat9) I8 (Ruby6) C3,(Q7) F3 (Mask2) B6 (Jelleye9) I8 (Glacial1) T5 (Snake4),(Elastoid9) F2 (Beast1) T6 (Creeps5) C3 (Q4) B8 (Grat7),XX
d5343fb9,200,B1 (Beast2) F4 (Jelleye5) T7 (Q6) C3 (Chimera8) I9,(Q4) F3 (Beast6) B9 (Robot8) T7 (Chimera5) I2 (Creeps1),(Jelleye9) B1 (Robot4) I7 (Unicorn2) F5 (Buel6) T8 (Q3),(Elnoyle9) F5 (Chimera8) B6 (Q2) I3 (Ruby4) T7 (Buel1),(Biggs9) F1 (Glacial2) B4 (Q5) T7 (Grat6) C3 (Mask8),(Elnoyle9) F1 (Q2) B4 (Beast5) T7 (Grendel6) I8 (Mask3),B1 (Glacial2) F4 (Elastoid5) T7 (Buel6) I3 (Q9) C8,(Elastoid9) F5 (Q2) T1 (King4) I7 (Malboro6) C8 (Snake3),(Elnoyle9) C2 (Malboro1) B4 (Q5) T7 (Grendel6) F3 (Glacial8),F1 (Giant4) B2 (Grat5) I7 (Creeps6) C3 (King8) T9,XX
a1cc6c26,201,B3 (Grendel2) F6 (Q5) I9 (Snake4) T1 (Chimera7) C8,B1 (Mask4) F2 (Unicorn5) C3 (Robot6) T7 (Q8) I9,T3 (Beast6) B9 (Q8) C2 (Robot1) F5 (Elastoid7) I4,F1 (Malboro4) B2 (Robot5) C3 (Elnoyle6) T7 (Q9) I8,F6 (King3) T2 (Biggs5) B9 (Q8) I7 (Jelleye1) C4,F3 (Beast2) C6 (Q5) B9 (Elastoid7) I4 (Ruby1) T8,B1 (Mask2) F4 (Creeps5) T7 (Q6) C3 (Bird8) I9,T3 (Elastoid6) C2 (Q1) B5 (Elnoyle4) F8 (Jelleye9) I7,(Biggs9) F6 (Q5) T4 (Chimera7) I8 (Jelleye3) C1 (Grat2),F1 (Q4) B2 (Mask5) C3 (Bird6) T7 (Mantis8) I9,XX
5e56886f,202,B3 (Robot2) C6 (Q5) F9 (Grat7) T8 (Mantis4) I1,(Elastoid9) C1 (Mask2) B4 (Q5) T7 (Buel8) I6 (Creeps3),(Elnoyle9) C1 (Ruby2) B4 (Glacial5) T7 (Mantis6) F8 (Q3),(Elnoyle9) C6 (Q5) T4 (Snake7) B8 (Robot3) I2 (Giant1),(Elastoid9) F1 (Jelleye4) T7 (Grat6) B2 (Grendel5) C3 (Q8),(Elnoyle9) C2 (Biggs3) I6 (Q1) F5 (Robot4) B8 (Grat7),(Q7) F1 (Grat4) B2 (Mantis5) C3 (King8) I9 (Grendel6),(Q4) T7 (Robot8) B9 (Giant5) I6 (Malboro1) C3 (Glacial2),(Elnoyle9) B1 (Beast2) F4 (Q5) T7 (Buel6) I3 (Creeps8),(Biggs9) F1 (Mantis2) B4 (Q5) T7 (Snake6) C3 (Unicorn8),XX
78a7e3e4,203,(Biggs9) C1 (Q4) F2 (Beast5) I8 (Glacial3) B6 (Grendel7),(Mantis9) F1 (Q2) B4 (Ruby5) T7 (Grat8) C6 (Bird3),(Giant9) F1 (Q2) B4 (Unicorn5) T7 (Ruby8) I6 (Mask3),(Elnoyle9) F3 (Q6) T5 (Biggs8) I2 (Creeps4) B7 (Beast1),F3 (Biggs6) T2 (Beast5) I9 (Q8) C1 (Glacial7) B4,(Elastoid9) F1 (Elnoyle2) B4 (Q5) T7 (Grendel6) I3 (Chimera8),(Mask7) C4 (Ruby5) F6 (Glacial9) T8 (Q2) I1 (Malboro3),(Biggs9) B1 (Q4) F2 (Elnoyle5) C3 (King6) I8 (Mask7),(Robot6) F1 (Q2) B4 (Giant5) T7 (Glacial3) I8 (Bird9),(Bird9) F1 (King2) B4 (Q5) T7 (Snake6) I8 (Chimera3),XX
08e81195,204,F1 (Robot4) B2 (Buel5) T7 (Unicorn6) C3 (Giant9) I8,C1 (Chimera2) B4 (Q5) T7 (Mask9) F8 (King6) I3,(Beast8) F1 (Q2) B4 (Glacial5) T7 (Creeps9) C6 (Buel3),(Bird7) F1 (Q4) C2 (Snake8) B9 (Grat5) I6 (Jelleye3),F1 (Elastoid2) T4 (Jelleye5) I7 (Creeps9) B8 (Q3) C6,(Bird8) F1 (Q4) B2 (Ruby5) I7 (Grat9) C6 (Buel3),(Robot7) C1 (Q4) F2 (Buel5) I8 (Mask6) B3 (Malboro9),F1 (Q4) B2 (Elnoyle5) C3 (Unicorn6) T7 (Ruby9) I8,(Elnoyle9) C1 (Biggs4) T7 (Q2) B8 (Giant6) I5 (Unicorn3),(Elastoid9) C1 (Chimera2) F4 (Glacial5) I7 (Q6) B8 (Elnoyle3),XX
fc4fa552,205,C1 (Ruby4) F2 (Q5) B3 (Biggs6) I7 (Chimera9) T8,(Q4) F1 (Robot5) T2 (Jelleye3) C6 (Snake9) I8 (Bird7),C1 (Jelleye2) B4 (Q5) F3 (Biggs6) T7 (Glacial9) I8,F1 (Elastoid2) B4 (Q5) T7 (Grat8) I9 (Robot3) C6,C1 (Mask2) B4 (Bird5) T7 (Grat6) F3 (Q8) I9,B1 (Q2) F4 (Robot5) T7 (Malboro8) I9 (Grendel3) C6,F1 (Buel2) B4 (Creeps5) T7 (Grat8) C6 (Q9) I3,F1 (Q4) B2 (Malboro5) C3 (Mantis6) T7 (Mask9) I8,C1 (Q4) F2 (Beast5) B3 (Elnoyle6) T7 (Buel8) I9,(Q3) T2 (Beast5) B8 (Jelleye9) C6 (King7) F4 (Malboro1),XX
bc7e8cab,206,F1 (Elnoyle2) B4 (Buel5) T7 (Q6) C3 (Grat8) I9,C1 (Beast2) B4 (Q5) T7 (Grendel6) F3 (Glacial9) I8,B2 (Snake3) F6 (Q5) I9 (Chimera4) T1 (Jelleye8) C7,(Biggs9) F1 (Buel4) B2 (Elnoyle5) T7 (Ruby6) C3 (Q8),(Q7) B1 (Giant2) T4 (Mantis3) I8 (Ruby9) C5 (Grat6),F1 (Chimera2) B4 (Giant5) T7 (Q6) C3 (Ruby8) I9,F3 (Chimera2) B6 (Q5) I9 (Biggs7) C8 (Robot4) T1,(Biggs9) C6 (Q5) T4 (Ruby7) F8 (Unicorn3) I2 (Glacial1),F1 (Elnoyle2) B4 (Elastoid5) T7 (King6) C3 (Q9) I8,(Giant9) C1 (Q4) F2 (Glacial3) B5 (Jelleye6) I8 (Beast7),XX
eb2653f0,207,C1 (Ruby4) F2 (Beast5) B3 (Mantis6) T7 (Q8) I9,B3 (Q6) T5 (Jelleye8) F9 (Robot4) C2 (Elastoid7) I1,F1 (Ruby2) B4 (Mask5) C3 (Elastoid6) T7 (Q8) I9,F1 (Mantis2) B4 (Giant5) C7 (Q3) T8 (Malboro9) I6,C3 (Mask2) B6 (Q5) F9 (Elastoid7) I4 (Jelleye1) T8,F1 (Creeps2) B4 (Mantis5) T7 (Q6) I3 (Grendel9) C8,(Elnoyle9) F2 (Q1) T6 (Giant5) C3 (Robot4) I8 (Grat7),F3 (Mantis6) T2 (Mask5) C1 (Robot4) B9 (Jelleye8) I7,B3 (Elnoyle2) F6 (Q5) T4 (Robot7) C1 (Ruby8) I9,(Biggs9) F1 (Q2) B4 (Malboro7) I8 (Creeps3) C5 (Grat6),XX
93e46731,208,(Elnoyle9) C1 (Ruby4) F2 (Unicorn5) I7 (Q3) B8 (Malboro6),(Biggs9) C1 (Elnoyle2) F4 (Grendel5) T7 (Q6) B8 (Giant3),(Elnoyle9) C1 (Chimera2) B4 (Glacial5) T7 (Unicorn6) F8 (Q3),(Biggs9) C1 (Elnoyle2) B4 (Robot5) T7 (Q8) I6 (Bird3),(Q3) T1 (Jelleye2) F4 (Ruby5) I7 (Glacial9) C6 (Mantis8),XX,XX,XX,XX,XX,XX
6e551f3e,209,B1 (Bird2) F4 (Q5) T7 (Elastoid8) C9 (Glacial6) I3,F1 (Bird4) B2 (Q5) T7 (Ruby9) I8 (Robot3) C6,F1 (Q4) B2 (Malboro5) T7 (Grat6) C3 (Giant8) I9,C3 (Grendel2) F6 (Malboro5) T1 (Elastoid4) B8 (Q7) I9,F1 (Elnoyle2) T4 (Beast5) C7 (Q8) B9 (Creeps6) I3,B1 (Q2) F4 (Elastoid5) C6 (Grat9) I3 (Malboro8) T7,F1 (Q4) B2 (Beast5) T7 (Malboro6) C3 (Mantis9) I8,F1 (Q4) B2 (King5) T7 (Snake8) C3 (Creeps6) I9,C1 (Giant2) B4 (Beast5) T7 (Mantis6) F3 (Grat9) I8,B1 (Beast2) F4 (Creeps5) T7 (Malboro8) C6 (Q9) I3,XX
