RNG Hexa,RNG Index,Instant mash ?,Frame 1,Frame 2,Frame 3,Frame 4,Frame 5,Frame 6,Frame 7,Frame 8,Frame 9,Frame 10,Extra Frame 1,,,
6d59a2bc,211,NO = 37,Grendel / Behemot / Belhelmel / Malboro,Buel / Creeps / GIM47N / Elnoyle,Belhelmel / Mesmerize / Malboro / IronGiant,Grendel / RubyDragon / Creeps / Chimera,Behemot / Mesmerize / RubyDragon / Elastoid,Elnoyle / Jelleye / RubyDragon / Behemot,RubyDragon / GlacialEye / Jelleye / Elnoyle,Wedge+Biggs / Elnoyle / Buel / Chimera,GlacialEye / Grat / Elnoyle / Thrustaevis,Creeps / TonberryKing / Behemot / Thrustaevis,X,,,
c0c6dc8d,212,NO = 30,Creeps / Belhelmel / Anacondaur / Elastoid,IronGiant / Wedge+Biggs / Anacondaur / Creeps,Elastoid / Thrustaevis / RubyDragon / Jelleye,Malboro / Wedge+Biggs / Creeps / Buel,Wedge+Biggs / Thrustaevis / TonberryKing / GlacialEye,GlacialEye / IronGiant / Jelleye / Anacondaur,Anacondaur / GrandMantis / Grendel / Mesmerize,GrandMantis / IronGiant / Belhelmel / Behemot,Mesmerize / Anacondaur / Buel / Jelleye,Anacondaur / Behemot / Belhelmel / Thrustaevis,X,,,
54fec5ea,213,NO = 101,Behemot / Creeps / Mesmerize / Grat,Belhelmel / Chimera / GlacialEye / Grat,Grendel / Creeps / GlacialEye / Thrustaevis,Buel / Chimera / Elnoyle / TonberryKing,Belhelmel / Grendel / Thrustaevis / Wedge+Biggs,Elnoyle / Thrustaevis / Behemot / GlacialEye,IronGiant / Grendel / Malboro / Elastoid,Creeps / Malboro / GlacialEye / Belhelmel,RubyDragon / Jelleye / Elnoyle / TonberryKing,IronGiant / Belhelmel / Elnoyle / Behemot,X,,,
c5fb5e63,214,NO = 34,GrandMantis / Wedge+Biggs / Anacondaur / Buel,Chimera / Thrustaevis / Wedge+Biggs / Grendel,Malboro / IronGiant / Grat / GrandMantis,Wedge+Biggs / Thrustaevis / Behemot / Mesmerize,Chimera / IronGiant / Belhelmel / GlacialEye,Malboro / Anacondaur / Mesmerize / Creeps,GrandMantis / Behemot / Jelleye Belhelmel,Buel / Anacondaur / Belhelmel / Behemot,Thrustaevis / Behemot / Anacondaur / IronGiant, Jelleye / Creeps / GIM47N / Grat,X,,,
ac789c48,215,NO = 85,Thrustaevis / GIM47N / Elnoyle / IronGiant ,Malboro / IronGiant / Wedge+Biggs / Behemot,GrandMantis / Anacondaur / Behemot / Elastoid,GlacialEye / Behemot / Elnoyle / Elastoid,Anacondaur / Grendel / Malboro / Chimera,GrandMantis / Behemot / Jelleye / TonberryKing,Mesmerize / Creeps / Wedge+Biggs / IronGiant,GIM47N / Behemot / Grat / Mesmerize,TonberryKing / Creeps / IronGiant / Thrustaevis,Chimera / Mesmerize / Creeps / Wedge+Biggs,X,,,
d8cccda9,216,NO = 109,Thrustaevis / Belhelmel / GlacialEye / Creeps,Jelleye / Wedge+Biggs / GrandMantis / Grendel,Mesmerize / GIM47N / Elastoid / Buel,GIM47N / GrandMantis / Belhelmel / TonberryKing,TonberryKing / GIM47N / Malboro / Anacondaur,Behemot / Grat / Anacondaur / Grendel,Elastoid / Malboro / RubyDragon / Grat,Grendel / Grat / Elnoyle / Mesmerize,Grat / Malboro / Jelleye / GIM47N,Belhelmel / Buel / TonberryKing / RubyDragon,X,,,
d01b4556,217,NO = 95,Creeps / Mesmerize / Elastoid / Anacondaur,GrandMantis / Elnoyle / GIM47N / Belhelmel,Chimera / GlacialEye / Thrustaevis / Creeps,Malboro / Elnoyle / RubyDragon / TonberryKing,Wedge+Biggs / GlacialEye / Creeps / IronGiant,Chimera / TonberryKing / Elnoyle / Jelleye,Anacondaur / GlacialEye / TonberryKing / GIM47N,GrandMantis / TonberryKing / Elnoyle / Elastoid,Buel / Elastoid / Wedge+Biggs / Thrustaevis,Thrustaevis / GrandMantis / Grat / Behemot,X,,,
4db1e3df,218,YES = 1,Buel / Elastoid / GlacialEye / Creeps,Thrustaevis / GrandMantis / GIM47N / Jelleye,Jelleye / GIM47N / Grat / Creeps,Grat / Anacondaur / GlacialEye / TonberryKing,Elastoid / GIM47N / RubyDragon / Thrustaevis,Elnoyle / Grat / Grendel / Wedge+Biggs,IronGiant / Malboro / Grendel / Wedge+Biggs,Elastoid / Grat / TonberryKing / Behemot,Grendel / Anacondaur / GrandMantis / Elastoid,Grat / Behemot / IronGiant / Malboro,X,,,
23e4cc94,219,NO = 44,TonberryKing / GrandMantis / IronGiant / Buel,Chimera / GIM47N / Grat / GlacialEye,Malboro / GrandMantis / Behemot / Anacondaur,Jelleye / GIM47N / Buel / Grendel,Buel / Grat / GlacialEye / GrandMantis,Thrustaevis / Malboro / Mesmerize / Jelleye,Grendel / IronGiant / Belhelmel / GrandMantis,Behemot / Anacondaur / GIM47N / Creeps,GIM47N / Behemot / Malboro / Jelleye,Elnoyle / Creeps / Anacondaur / IronGiant,X,,,
292f5685,220,NO = 72,Jelleye / Buel / Behemot / Chimera,Buel / RubyDragon / Elastoid / GIM47N,Belhelmel / Mesmerize / RubyDragon / Behemot,Elnoyle / RubyDragon / TonberryKing / Malboro,Behemot / Mesmerize / Belhelmel / IronGiant,Elastoid / Grendel / Elnoyle / Chimera,Elnoyle / Malboro / GIM47N / Chimera,Grat / Grendel / Anacondaur / TonberryKing,GlacialEye / RubyDragon / GrandMantis / TonberryKing,Creeps / Jelleye / Buel / Wedge+Biggs,X,,,
b8d20982,221,NO = 60,Chimera / GIM47N / GlacialEye / IronGiant,GIM47N / GrandMantis / Chimera / Grendel,Elnoyle / GIM47N / Belhelmel / Mesmerize,Buel / Grat / GIM47N / RubyDragon,Belhelmel / Malboro / Anacondaur / Wedge+Biggs,Grendel / IronGiant / Anacondaur / Behemot,Buel / Anacondaur / RubyDragon / Thrustaevis,Elastoid / Behemot / Grendel / Anacondaur,Elnoyle / Anacondaur / TonberryKing / Grendel,IronGiant / Behemot / TonberryKing / Grat,X,,,
b42f371b,222,NO = 121,GlacialEye / Creeps / Grat / TonberryKing,Anacondaur / TonberryKing / RubyDragon / Mesmerize,GrandMantis / GlacialEye / Grendel / Thrustaevis,Mesmerize / TonberryKing / Creeps / Anacondaur,Anacondaur / Belhelmel / Wedge+Biggs / Jelleye,Wedge+Biggs / TonberryKing / GrandMantis / Buel,Chimera / Belhelmel / IronGiant / GlacialEye,Malboro / Wedge+Biggs / Buel / Creeps,TonberryKing / GIM47N / Chimera / Elnoyle,Behemot / GrandMantis / Chimera / Wedge+Biggs,X,,,
e6b67fa0,223,NO = 128,IronGiant / GrandMantis / GIM47N / Mesmerize,Elastoid / Creeps / GIM47N / Belhelmel,RubyDragon / Wedge+Biggs / Elnoyle / GlacialEye,Grat / Thrustaevis / Elnoyle / Wedge+Biggs,Belhelmel / IronGiant / Grendel / Behemot,Creeps / Thrustaevis / Wedge+Biggs / Elastoid,GrandMantis / IronGiant / Malboro / Belhelmel,Anacondaur / Grat / Jelleye / Grendel,Malboro / IronGiant / Behemot / Grat,Wedge+Biggs / Anacondaur / Mesmerize / Behemot,X,,,
843f5321,224,NO = 44,Elastoid / Grat / Mesmerize / IronGiant,Elnoyle / Grendel / Behemot / Belhelmel,Buel / Mesmerize / Creeps / Behemot,GlacialEye / Jelleye / Elnoyle / Mesmerize,Creeps / IronGiant / Chimera / Behemot,Grat / Jelleye / Belhelmel / Elnoyle,Elastoid / GIM47N / GlacialEye / Jelleye,RubyDragon / GrandMantis / Anacondaur / Elnoyle,IronGiant / Elastoid / Anacondaur / Wedge+Biggs,GrandMantis / Elnoyle / Chimera / Anacondaur,X,,,
710f3e6e,225,NO = 83,TonberryKing / GrandMantis / RubyDragon / Mesmerize,Buel / GIM47N / Elnoyle / Belhelmel,Thrustaevis / GrandMantis / Grendel / Creeps,Grendel / GIM47N / TonberryKing / Jelleye,Buel / Grat / GrandMantis / Anacondaur,Thrustaevis / GIM47N / Wedge+Biggs / Buel,RubyDragon / Grat / IronGiant / GIM47N,IronGiant / Malboro / Buel / Elnoyle,Elastoid / Behemot / Chimera / Wedge+Biggs,RubyDragon / Anacondaur / Mesmerize / Chimera,X,,,
8dce9417,226,NO = 20,Elnoyle / Thrustaevis / Behemot / Mesmerize,Behemot / GlacialEye / GIM47N / Jelleye,Belhelmel / TonberryKing / RubyDragon / Malboro,Creeps / GlacialEye / Grendel / Jelleye,Grat / TonberryKing / Elnoyle / Thrustaevis,GlacialEye / Belhelmel / Grendel / Mesmerize,Creeps / Wedge+Biggs / GrandMantis / Belhelmel,IronGiant / Belhelmel / Wedge+Biggs / Creeps,Wedge+Biggs / Grat / Jelleye / Creeps,RubyDragon / Thrustaevis / Behemot / Buel,X,,,
a008c16c,227,NO = 80,GlacialEye / Grendel / Mesmerize / Elastoid,Anacondaur / Behemot / Creeps / Grat,Wedge+Biggs / Grendel / Belhelmel / Jelleye,Chimera / Elastoid / Grat / GrandMantis,Malboro / Jelleye / Anacondaur / Mesmerize,Wedge+Biggs / Anacondaur / Thrustaevis / Chimera,Mesmerize / Jelleye / RubyDragon / Creeps,Anacondaur / Creeps / GrandMantis / GIM47N,Jelleye / TonberryKing / Buel / Wedge+Biggs,Buel / GlacialEye / TonberryKing / Elastoid,X,,,
5a415f7d,228,YES = 0,Belhelmel / Thrustaevis / GlacialEye / Behemot,Elnoyle / Grat / Anacondaur / Wedge+Biggs,Wedge+Biggs / Malboro / Elastoid / GIM47N,Grat / Thrustaevis / Elnoyle / Belhelmel,RubyDragon / Malboro / Wedge+Biggs / GrandMantis,Wedge+Biggs / Buel / Anacondaur / Mesmerize,GlacialEye / Malboro / Elnoyle / Belhelmel,Creeps / Buel / Elnoyle / Anacondaur,GrandMantis / RubyDragon / Jelleye / Buel,Mesmerize / TonberryKing / Grat / Creeps,X,,,
f7afd01a,229,NO = 92,Belhelmel / Elnoyle / Wedge+Biggs / Grendel,Grendel / GlacialEye / GrandMantis / IronGiant,Buel / Elnoyle / IronGiant / Mesmerize,Belhelmel / GlacialEye / Buel / Wedge+Biggs,Elnoyle / TonberryKing / Chimera / Anacondaur,Behemot / GlacialEye / Chimera / Jelleye,TonberryKing / GlacialEye / Grat / Grendel,RubyDragon / Belhelmel / Elastoid / Glacia,Grat / GrandMantis / Thrustaevis / Jelleye,GlacialEye / Elastoid / Thrustaevis / Grendel,X,,,
1574f6d3,230,YES = 0,GIM47N / Elnoyle / Anacondaur / Thrustaevis,TonberryKing / GlacialEye / Creeps / Grendel,Behemot / Elnoyle / RubyDragon / Wedge+Biggs,Elastoid / GlacialEye / Jelleye / Behemot,Grendel / TonberryKing / Elastoid / Belhelmel,Buel / Belhelmel / GrandMantis / Malboro,Belhelmel / TonberryKing / GrandMantis / Thrustaevis,Grendel / Belhelmel / Behemot / IronGiant,Behemot / GrandMantis / Buel / Chimera,Elastoid / Chimera / GIM47N / RubyDragon,X,,,
16055df8,231,NO = 57,Buel / Elastoid / Chimera / Belhelmel,Belhelmel / Jelleye / Mesmerize / Creeps,Grendel / Elastoid / Jelleye / GrandMantis,Buel / GrandMantis / Elastoid / Anacondaur,Elastoid / Thrustaevis / GlacialEye / Grat,RubyDragon / GrandMantis / GIM47N / Thrustaevis,IronGiant / Thrustaevis / Creeps / Elnoyle,IronGiant / Creeps / Wedge+Biggs / Grendel,Creeps / Thrustaevis / Elnoyle / Chimera,Grat / IronGiant / Grendel / Elastoid,X,,,
4609d799,232,YES = 0,Creeps / Behemot / IronGiant / Grat,IronGiant / Anacondaur / Buel / Glacia,Elastoid / Behemot / Thrustaevis / Belhelmel,RubyDragon / Creeps / GrandMantis / Buel,IronGiant / Chimera / GlacialEye / GrandMantis,Belhelmel / Creeps / Elastoid / Buel,Creeps / Chimera / Belhelmel / Anacondaur,GrandMantis / Elnoyle / Malboro / Anacondaur,Mesmerize / Malboro / Elnoyle / Creeps,Anacondaur / Elnoyle / Creeps / IronGiant,X,,,
6d6d6a86,233,NO = 77,GlacialEye / Thrustaevis / Wedge+Biggs / Belhelmel,Creeps / IronGiant / GlacialEye / Anacondaur,GrandMantis / Anacondaur / Buel / Jelleye,IronGiant / Chimera / Buel / Belhelmel,Malboro / Anacondaur / Mesmerize / GlacialEye,TonberryKing / Behemot / Elastoid / Anacondaur,Chimera / RubyDragon / Elastoid / Grendel,Thrustaevis / Buel / Wedge+Biggs / Creeps,Jelleye / RubyDragon / GIM47N / Chimera,Mesmerize / Creeps / Elastoid / Grendel,X,,,
998d1b4f,234,NO = 104,Mesmerize / Malboro / Grat / Wedge+Biggs,Thrustaevis / Grat / Behemot / GIM47N,Elnoyle / Malboro / Behemot / IronGiant,Behemot / Buel / Mesmerize / Malboro,Elastoid / Malboro / Elnoyle / Behemot,Elnoyle / Buel / IronGiant / RubyDragon,Buel / RubyDragon / Thrustaevis / Chimera,Belhelmel / Mesmerize / GIM47N / Elastoid,Grendel / Creeps / Anacondaur / RubyDragon,Grat / Chimera / RubyDragon / Jelleye,X,,,
3bb0e144,235,NO = 35,Elnoyle / Buel / Anacondaur / Chimera,Wedge+Biggs / Malboro / Anacondaur / Elastoid,GlacialEye / Buel / RubyDragon / Elastoid,Creeps / RubyDragon / Grendel / TonberryKing,GrandMantis / Chimera / TonberryKing / IronGiant,GlacialEye / Creeps / Jelleye / Behemot,RubyDragon / Chimera / GrandMantis / GIM47N,Wedge+Biggs / Grendel / IronGiant / Elnoyle,Chimera / Grat / Wedge+Biggs / Elnoyle,Malboro / Grendel / Behemot / Mesmerize,X,,,
a958d775,236,NO = 72,Thrustaevis / Elastoid / Elnoyle / RubyDragon,Creeps / GrandMantis / Elnoyle / Wedge+Biggs,IronGiant / GIM47N / Jelleye / Behemot,Elastoid / Grat / Wedge+Biggs / Chimera,RubyDragon / GIM47N / Grat / Malboro,IronGiant / Grat / Jelleye / Elastoid,Belhelmel / Malboro / Behemot / Grat,Creeps / Grat / Mesmerize / GlacialEye,GrandMantis / Malboro / Thrustaevis / IronGiant,Mesmerize / Buel / GlacialEye / Creeps,X,,,
f68a79b2,237,NO = 63,Grat / Chimera / Malboro / TonberryKing,GlacialEye / Grendel / Malboro / Grat,Anacondaur / Chimera / Creeps / Mesmerize,GrandMantis / Grendel / Elnoyle / Thrustaevis,Chimera / Jelleye / Creeps / Behemot,Malboro / Jelleye / TonberryKing / GrandMantis,Wedge+Biggs / Buel / Belhelmel / Creeps,Chimera / TonberryKing / Grat / GlacialEye,Malboro / Belhelmel / Behemot / Anacondaur,Jelleye / TonberryKing / Buel / Grendel,X,,,
eec37d8b,238,NO = 75,GrandMantis / Grat / TonberryKing / GIM47N,Mesmerize / GIM47N / TonberryKing / Elnoyle,Malboro / Grat / GrandMantis / IronGiant,TonberryKing / Malboro / Wedge+Biggs / Mesmerize,Behemot / Buel / Belhelmel / Wedge+Biggs,GIM47N / Malboro / Buel / Anacondaur,Jelleye / Buel / Chimera / Elnoyle,Buel / RubyDragon / GlacialEye / Grat,Thrustaevis / Behemot / Elastoid / GlacialEye,Grendel / Creeps / Belhelmel / Thrustaevis,X,,,
9d769750,239,NO = 60,Malboro / Creeps / Jelleye / Elastoid,TonberryKing / Mesmerize / RubyDragon / Belhelmel,Chimera / Elnoyle / GrandMantis / TonberryKing,Malboro / Mesmerize / IronGiant / Thrustaevis,Jelleye / Elnoyle / Behemot / GrandMantis,Mesmerize / GlacialEye / Buel / GIM47N,Thrustaevis / Elnoyle / Grat / Behemot,Grendel / GlacialEye / Wedge+Biggs / Creeps,Behemot / TonberryKing / Elastoid / GlacialEye,GIM47N / Belhelmel / Elastoid / Thrustaevis,X,,,
b4f63b11,240,NO = 83,Thrustaevis / IronGiant / GIM47N / Wedge+Biggs,Jelleye / Thrustaevis / Creeps / Behemot,Behemot / IronGiant / Creeps / Chimera,Elastoid / Anacondaur / Elnoyle / Malboro,RubyDragon / IronGiant / Jelleye / Elnoyle,IronGiant / Anacondaur / Wedge+Biggs / Malboro,Belhelmel / Behemot / GrandMantis / Chimera,Creeps / RubyDragon / Buel / Elastoid,Grat / Buel / Behemot / RubyDragon,Belhelmel / RubyDragon / Mesmerize / Wedge+Biggs,X,,,
a53e299e,241,NO = 72,Elastoid / Belhelmel / IronGiant / Malboro,Elnoyle / Wedge+Biggs / Grat / Mesmerize,IronGiant / Thrustaevis / Behemot / Jelleye,Elastoid / Wedge+Biggs / Mesmerize / Chimera,Grendel / Thrustaevis / GlacialEye / Jelleye,GrandMantis / IronGiant / Creeps / Thrustaevis,GlacialEye / Thrustaevis / Belhelmel / Jelleye,Creeps / Wedge+Biggs / GIM47N / Buel,Wedge+Biggs / Thrustaevis / Malboro / GlacialEye,IronGiant / Anacondaur / Creeps / Thrustaevis,X,,,
a4825987,242,YES = 0,TonberryKing / IronGiant / Mesmerize / Thrustaevis,Chimera / Anacondaur / Grendel / IronGiant,GIM47N / Behemot / Belhelmel / GrandMantis,TonberryKing / Anacondaur / Elastoid / Mesmerize,Buel / Behemot / Anacondaur / Elastoid,Belhelmel / Creeps / Anacondaur / RubyDragon,Grendel / Behemot / RubyDragon / TonberryKing,Grat / Creeps / IronGiant / GlacialEye,Belhelmel / Chimera / TonberryKing / Grendel,Elnoyle / Grendel / TonberryKing / GIM47N,X,,,
b4748c1c,243,YES = 0,GrandMantis / GlacialEye / Buel / GIM47N,GlacialEye / TonberryKing / Behemot / Jelleye,Creeps / Belhelmel / Thrustaevis / Malboro,TonberryKing / GIM47N / Grendel / Chimera,Chimera / Belhelmel / Malboro / Wedge+Biggs,Malboro / Wedge+Biggs / Anacondaur / Chimera,TonberryKing / Belhelmel / Elnoyle / Elastoid,Mesmerize / Wedge+Biggs / Grendel / Malboro,Anacondaur / Thrustaevis / Jelleye / TonberryKing,Jelleye / IronGiant / Wedge+Biggs / Belhelmel,X,,,
f88d9e6d,244,NO = 66,Buel / Grat / Grendel / RubyDragon,Belhelmel / GIM47N / Wedge+Biggs / TonberryKing,Grendel / Grat / GrandMantis / Buel,IronGiant / Malboro / GlacialEye / GrandMantis,Buel / IronGiant / Thrustaevis / TonberryKing,RubyDragon / Anacondaur / Mesmerize / Grendel,Wedge+Biggs / Behemot / Chimera / GrandMantis,Creeps / GlacialEye / Mesmerize / Grat,Creeps / Behemot / Elastoid / Belhelmel,GrandMantis / Creeps / GIM47N / Anacondaur,X,,,
d8e0664a,245,NO = 76,GIM47N / Chimera / Grat / IronGiant,TonberryKing / Grendel / Chimera / Malboro,Buel / Chimera / Mesmerize / GIM47N,Belhelmel / Grendel / GlacialEye / RubyDragon,Grendel / GlacialEye / Elastoid / TonberryKing,Grat / TonberryKing / Thrustaevis / Behemot,Elastoid / GlacialEye / GIM47N / IronGiant,Elnoyle / TonberryKing / Anacondaur / Malboro,IronGiant / Belhelmel / Creeps / Elnoyle,Elastoid / TonberryKing / Elnoyle / GrandMantis,X,,,
772dab43,246,NO = 6,Anacondaur / Creeps / Buel / Mesmerize,Wedge+Biggs / Chimera / Behemot / Thrustaevis,Chimera / RubyDragon / Thrustaevis / Belhelmel,Malboro / Mesmerize / GlacialEye / IronGiant,TonberryKing / Elnoyle / Elastoid / Chimera,Buel / GlacialEye / Thrustaevis / Elastoid,Thrustaevis / Elnoyle / Anacondaur / RubyDragon,Jelleye / GlacialEye / Malboro / TonberryKing,Buel / TonberryKing / Creeps / Behemot,Thrustaevis / GlacialEye / Elnoyle / Anacondaur,X,,,
6c878ba8,247,NO = 95,Wedge+Biggs / Elastoid / Malboro / Chimera,GrandMantis / Creeps / Belhelmel / Buel,RubyDragon / GIM47N / Elnoyle / Creeps,Wedge+Biggs / IronGiant / Grendel / Jelleye,GlacialEye / Thrustaevis / GrandMantis / Grat,Anacondaur / IronGiant / Wedge+Biggs / GlacialEye,GrandMantis / Anacondaur / Grat / Thrustaevis,Mesmerize / IronGiant / Grendel / Wedge+Biggs,GIM47N / Anacondaur / Mesmerize / GrandMantis,TonberryKing / Behemot / Mesmerize / Buel,X,,,
564a5d89,248,YES = 0,Malboro / Buel / Thrustaevis / TonberryKing,Jelleye / RubyDragon / Malboro / IronGiant,Buel / Mesmerize / Creeps / IronGiant,Thrustaevis / RubyDragon / GIM47N / IronGiant,Jelleye / Mesmerize / Grendel / Elnoyle,Behemot / Elnoyle / Jelleye / Wedge+Biggs,GIM47N / Mesmerize / Wedge+Biggs / Behemot,TonberryKing / Elnoyle / GrandMantis / Elastoid,IronGiant / GlacialEye / Behemot / Malboro,Elastoid / TonberryKing / Buel / Jelleye,X,,,
3dd5dbb6,249,YES = 0,Behemot / Grendel / Wedge+Biggs / TonberryKing,Thrustaevis / Jelleye / Wedge+Biggs / Chimera,Grendel / GlacialEye / GrandMantis / Elastoid,Grat / TonberryKing / RubyDragon / Malboro,Belhelmel / Behemot / TonberryKing / Anacondaur,RubyDragon / Wedge+Biggs / Mesmerize / Buel,IronGiant / Belhelmel / Chimera / GlacialEye,Elastoid / Wedge+Biggs / Belhelmel / Thrustaevis,RubyDragon / Thrustaevis / Belhelmel / Grendel,Wedge+Biggs / GIM47N / GrandMantis / Grendel,X,,,
3c1f2ebf,250,NO = 113,Buel / RubyDragon / GIM47N / Malboro,Thrustaevis / Buel / Elnoyle / Chimera,Grendel / RubyDragon / Malboro / IronGiant,Buel / Mesmerize / Creeps / Chimera,GIM47N / Grendel / Elnoyle / Elastoid,RubyDragon / Chimera / Elnoyle / Elastoid,IronGiant / Grendel / GrandMantis / TonberryKing,Elastoid / Wedge+Biggs / Behemot / GIM47N,Creeps / Jelleye / Grat / GlacialEye,Grat / Buel / Thrustaevis / RubyDragon,X,,,
e91721f4,251,YES = 0,Mesmerize / Chimera / Thrustaevis / RubyDragon,Anacondaur / Grendel / Malboro / TonberryKing,GrandMantis / Malboro / Behemot / Elnoyle,Mesmerize / Grendel / GlacialEye / Anacondaur,Malboro / Elnoyle / GIM47N / GrandMantis,TonberryKing / Jelleye / Elnoyle / Belhelmel,Behemot / Elastoid / Jelleye / Wedge+Biggs,GIM47N / Jelleye / IronGiant / Chimera,Jelleye / Elastoid / Grat / Buel,Buel / GrandMantis / Behemot / Creeps,X,,,
f6339465,252,NO = 85,IronGiant / Grat / GlacialEye / Grendel,GIM47N / Malboro / GlacialEye / Elastoid,RubyDragon / Grat / GIM47N / Elnoyle,IronGiant / Malboro / Anacondaur / Belhelmel,GlacialEye / Grat / Malboro / Chimera,Anacondaur / Malboro / Creeps / Elastoid,GrandMantis / Buel / Grendel / RubyDragon,Mesmerize / RubyDragon / Elnoyle / Jelleye,Anacondaur / Behemot / GrandMantis / Buel,Wedge+Biggs / Creeps / GlacialEye / Thrustaevis,X,,,
5a3bf5e2,253,NO = 132,GIM47N / Anacondaur / Belhelmel / TonberryKing,Malboro / Grat / Elnoyle / Anacondaur,GrandMantis / Malboro / Grendel / Jelleye,GlacialEye / Grat / TonberryKing / IronGiant,Anacondaur / Malboro / TonberryKing / Grendel,GrandMantis / Buel / Grat / GIM47N,GlacialEye / Malboro / IronGiant / Elnoyle,GIM47N / Buel / Wedge+Biggs / Thrustaevis,TonberryKing / RubyDragon / Mesmerize / Behemot,Chimera / Mesmerize / Elastoid / Anacondaur,X,,,
43625ffb,254,NO = 118,Elastoid / GrandMantis / RubyDragon / IronGiant,Elnoyle / GIM47N / Chimera / Grat,Buel / Grat / Grendel / Elastoid,GlacialEye / GIM47N / Wedge+Biggs / Creeps,Creeps / Grat / GrandMantis / Jelleye,Grat / Malboro / IronGiant / Buel,GlacialEye / Buel / IronGiant / Grendel,RubyDragon / Malboro / Mesmerize / Thrustaevis,IronGiant / Buel / Chimera / Grendel,RubyDragon / GlacialEye / GrandMantis / Belhelmel,X,,,
54a19b00,255,YES = 0,GrandMantis / RubyDragon / Wedge+Biggs / Mesmerize,GlacialEye / Mesmerize / Grat / Thrustaevis,Malboro / Creeps / IronGiant / TonberryKing,Wedge+Biggs / Chimera / Jelleye / Elastoid,Grendel / Mesmerize / Buel / GrandMantis,Malboro / GlacialEye / Thrustaevis / IronGiant,Jelleye / Grendel / GlacialEye / Anacondaur,Mesmerize / GIM47N / Grendel / Creeps,Thrustaevis / Jelleye / GIM47N / GrandMantis,Jelleye / Elastoid / Anacondaur / Chimera,X,,,
95481f01,256,NO = 54,Wedge+Biggs / Elnoyle / Belhelmel / Malboro,Chimera / GlacialEye / Anacondaur / TonberryKing,Malboro / TonberryKing / IronGiant / Creeps,TonberryKing / GlacialEye / Creeps / Wedge+Biggs,Behemot / TonberryKing / RubyDragon / GIM47N,Thrustaevis / Belhelmel / Jelleye / RubyDragon,Grendel / TonberryKing / Jelleye / GrandMantis,Buel / Elastoid / Wedge+Biggs / Behemot,Thrustaevis / GrandMantis / Grat / Belhelmel,Elnoyle / GIM47N / Behemot / Anacondaur,X,,,
5354e0ce,257,YES = 0,Anacondaur / Thrustaevis / Grendel / Mesmerize,GrandMantis / Wedge+Biggs / TonberryKing / Creeps,GlacialEye / Thrustaevis / GrandMantis / Wedge+Biggs,Malboro / IronGiant / Behemot / Jelleye,Wedge+Biggs / Anacondaur / IronGiant / Thrustaevis,IronGiant / Mesmerize / Malboro / GrandMantis,GIM47N / Anacondaur / Chimera / Elnoyle,TonberryKing / Behemot / GlacialEye / IronGiant,Mesmerize / Anacondaur / Chimera / Elnoyle,Thrustaevis / Behemot / GIM47N / Buel,X,,,
eb307af7,258,NO = 6,Anacondaur / Buel / RubyDragon / TonberryKing,Wedge+Biggs / RubyDragon / Elnoyle / IronGiant,Mesmerize / Jelleye / Grendel / Wedge+Biggs,GIM47N / RubyDragon / Wedge+Biggs / Belhelmel,TonberryKing / Mesmerize / GrandMantis / Elnoyle,Mesmerize / Elnoyle / IronGiant / Wedge+Biggs,Thrustaevis / Mesmerize / Behemot / Wedge+Biggs,Jelleye / Elnoyle / Mesmerize / Elastoid,Buel / GlacialEye / Chimera / Anacondaur,GIM47N / TonberryKing / Belhelmel / Jelleye,X,,,
470802cc,259,NO = 41,GIM47N / Malboro / Wedge+Biggs / GrandMantis,Elnoyle / Buel / Grat / IronGiant,Behemot / Malboro / Belhelmel / Elnoyle,Thrustaevis / Buel / Chimera / Anacondaur,Grendel / RubyDragon / Mesmerize / TonberryKing,Grat / Mesmerize / IronGiant / GIM47N,Belhelmel / RubyDragon / Chimera / IronGiant,RubyDragon / Chimera / GIM47N / Malboro,IronGiant / Grendel / GIM47N / RubyDragon,Elastoid / Creeps / Wedge+Biggs / RubyDragon,X,,,
4c5a995d,260,NO = 131,Jelleye / Elnoyle / GIM47N / GrandMantis,IronGiant / GlacialEye / Thrustaevis / Mesmerize,Elastoid / Jelleye / RubyDragon / Belhelmel,RubyDragon / Creeps / Grendel / Belhelmel,IronGiant / Jelleye / Creeps / Mesmerize,Elastoid / Elnoyle / Grat / Jelleye,Creeps / GrandMantis / Jelleye / GlacialEye,Grat / Elastoid / GrandMantis / Thrustaevis,GlacialEye / GrandMantis / Wedge+Biggs / Elnoyle,Anacondaur / GIM47N / Buel / Wedge+Biggs,X,,,
57b3887a,261,YES = 0,Thrustaevis / GIM47N / IronGiant / Anacondaur,Malboro / IronGiant / Mesmerize / Creeps,TonberryKing / Thrustaevis / Anacondaur / Creeps,Mesmerize / IronGiant / Elnoyle / Grendel,Thrustaevis / Anacondaur / Grendel / GrandMantis,XX,XX,XX,XX,XX,X,,,
